alt,Mach,TRA,T2,unit,cycle,Fc,hs,T48,T50,P50,Wf,Nf,Nc,T24,T30,P15,P21,P24,Ps30,P40,P2,T40,P30,P45,W21,W22,W25,W31,W32,W48,W50,SmFan,SmLPC,SmHPC,phi,fan_eff_mod,fan_flow_mod,LPC_eff_mod,LPC_flow_mod,HPC_eff_mod,HPC_flow_mod,HPT_eff_mod,HPT_flow_mod,LPT_eff_mod,LPT_flow_mod
22490.0,0.6359850168228149,77.6947555541992,503.314637563808,1.0,1.0,2.0,1.0,1739.5306974556197,1165.5478944182,11.6427735622626,2.8960998237137097,2150.25664533011,8405.6263933354,581.336478328661,1379.6753443586701,14.658346288823099,14.881569836368598,17.7280253602329,267.540284678426,272.145237835753,11.5526668826775,2686.20169570926,284.968835430108,50.5235399169123,2159.31569015777,191.91933716697497,191.883916071327,22.175037585925498,13.3050225515553,180.397625257485,190.95404764943402,19.607521165161298,9.1276505479918,30.6057540035035,40.681983013581,0.0,0.0,0.0,0.0,-0.0001275507246416,-0.0007167736394214,0.0,0.0,0.0,0.0
21610.0,0.6319057494401931,79.1888885498047,507.86250716321774,1.0,2.0,2.0,1.0,1760.5526646313074,1171.2516294167474,12.07607090936395,3.089487358858425,2150.3230826580525,8463.7275083446,588.1404180276098,1397.5712236248123,15.454033249762224,15.689373857626698,18.560600188605626,281.798119185724,286.90146071324904,12.067471283573251,2715.906058309017,300.42037771020847,53.169420274627996,2182.0655273811926,200.29091092339726,200.290464279319,23.16806109299455,13.900836655796752,188.52552963587448,199.54197363363576,20.29237151862555,9.147570666934175,30.8146841208241,40.922594621409054,0.0,0.0,0.0,0.0,-0.0001322882862469,-0.000710876235565,0.0,0.0,0.0,0.0
21744.25,0.63951301574707,77.9584274291992,506.54444873708826,1.0,3.0,2.0,1.0,1739.919552292165,1159.948107779365,11.7918074824541,2.9264121803273078,2127.7844620331775,8418.410555351658,583.5978229822088,1383.5938627852174,15.01319893439325,15.2418263293333,18.229204563228897,267.94924241020396,272.8357765236075,11.846193319196127,2686.5049827427447,285.69191259016446,50.71660880682478,2210.4632641769927,192.09572139366276,192.08386333969224,22.198656357001123,13.319193814200673,180.5743787026105,191.13561110490974,21.0264089996465,9.041665718081283,30.955789992621774,40.5647429342321,0.0,0.0,0.0,0.0,-0.0001389941982724,-0.0007085353171217,0.0,0.0,0.0,0.0
21234.0,0.6390089988708499,68.11474609375,506.81011276220903,1.0,4.0,2.0,1.0,1664.63442296884,1149.97928249944,11.617298327227399,2.88635136527277,2026.52707388592,8350.54514054503,585.258539759589,1361.9861199259801,15.029509577691801,15.258385358062801,18.4425604417469,271.37081645435103,276.36653283587896,11.8215112754218,2576.53783644783,289.389039618722,51.1075905568001,2277.12186183132,196.633929556224,196.632975769978,22.7360202628287,13.641612157697198,184.788006307987,195.603527135825,20.0446965585621,8.40401059201649,29.9491967399364,38.4018185076887,0.0,0.0,0.0,0.0,-0.0001475176834788,-0.0007095388263159,0.0,0.0,0.0,0.0
20851.75,0.6172109842300421,76.2885208129883,506.15799213185625,1.0,5.0,2.0,1.0,1757.2966162479074,1178.2099369807574,12.172434915717949,3.1420629395995876,2147.459329531003,8451.111875618679,586.2936896385785,1393.94467220776,15.13636068063095,15.366863635158325,18.55312615206365,278.8161780406738,283.53265200747876,11.869035839622475,2711.5343224653925,296.892829327203,52.74645866566365,2272.9916012263375,199.4644544757265,199.46538258029574,23.070598317297424,13.84235899037845,187.5270680746315,198.497990544557,19.9947458068936,9.239727124327512,31.490177839132375,40.9148782921687,0.0,0.0,0.0,0.0,-0.0001577183353662,-0.0007136728185707,0.0,0.0,0.0,0.0
20980.5,0.5999332517385483,75.4975128173828,506.34700322537,1.0,6.0,2.0,1.0,1736.6430669525178,1157.8152164840326,12.384635446234249,2.8802060904031896,2143.4992249015922,8384.97620438932,579.8286438795575,1373.3276015662525,14.812167482097749,15.037733484363224,17.983199979269877,267.535193614674,272.44358964615475,12.095921496213526,2682.7080775505974,285.28124570278,50.3731771351,2161.306436449105,193.45020033850125,193.45032753562998,22.360069940146328,13.416041964087825,181.97787835690752,192.6131867576255,19.943798089244275,9.708147069942449,30.7666291692598,40.73906957046635,0.0,0.0,0.0,0.0,-0.0001694680199071,-0.0007207242658778,0.0,0.0,0.0,0.0
21630.0,0.6340320110321039,77.51898193359379,505.25531709092996,1.0,7.0,2.0,1.0,1749.38300094521,1168.68950938071,12.212033657021802,3.0434050742531498,2139.0303478268697,8445.74106089078,586.936673346204,1392.1269232201098,15.3877312056776,15.622062137743699,18.094608770208897,283.559415782021,288.554758921573,11.789163033828,2699.89264820189,302.151580022589,53.4355483024775,2207.2008190125603,203.645000411445,203.64578456245098,23.5644083014395,14.1386449808637,191.801972179637,203.01299886279702,20.250832835767103,9.079173347530212,31.229204090866602,40.683828089249204,0.0,0.0,0.0,0.0,-0.0001826525034356,-0.0007304837693098,0.0,0.0,0.0,0.0
20993.0,0.621810019016266,67.7631912231445,506.20765230762396,1.0,8.0,2.0,1.0,1674.3468378941,1155.70434882172,12.3886945974633,2.89516230359163,2025.1979505806798,8365.52814550467,584.155015528037,1367.37906703939,15.0608052406825,15.290157604753801,18.4309113875058,270.410266060857,275.388074685571,12.045232743861401,2590.73244040394,288.364476110545,50.91888999270571,2234.20407162853,196.51699736990503,196.514364423233,22.7220092974944,13.6332055784967,184.65945664218498,195.46469599062598,19.9356263620289,9.07230233515166,30.278019893677,38.5989439746906,0.0,0.0,0.0,0.0,-0.0001971727784575,-0.0007427481421542,0.0,0.0,0.0,0.0
20851.75,0.6172109842300421,76.2885208129883,506.15799213185625,1.0,9.0,2.0,1.0,1756.968111086135,1177.9534452236774,12.172479523252349,3.1415633345438,2147.4593295285504,8450.994673925574,586.2825670681325,1393.789858794955,15.136301897906176,15.366803957265175,18.55249819291945,278.82838585460047,283.54654739382477,11.869035839622475,2711.0458053397424,296.9073794699742,52.749392200040504,2273.0104485365573,199.49347797863325,199.49441057203148,23.074027248821203,13.84441634929275,187.55397459618274,198.526491272677,19.99593344770595,9.252353889212678,31.474679131598922,40.90659186900145,0.0,0.0,0.0,0.0,-0.0002129460648893,-0.0007573228275632,0.0,0.0,0.0,0.0
22724.0,0.6586650013923651,78.3099899291992,503.1003906797702,1.0,10.0,2.0,1.0,1755.5595369888324,1177.0135517458175,11.74006690755625,3.1353001318177274,2139.276672300095,8468.01447900562,586.5919317465734,1399.3570341702302,14.726001913840925,14.95025575009235,17.997149607725724,279.0744578339205,283.64046452582545,11.5174754229506,2708.54046444337,297.00572201657076,52.83306191880495,2134.6859557193975,195.92897727457103,195.92496396315025,22.652386368147127,13.591431820888301,184.39068107980398,195.16676961246975,19.63959900153905,9.065732156728677,30.335006562934428,40.75189078625955,0.0,0.0,0.0,0.0,-0.0002299064705374,-0.000774024117659,0.0,0.0,0.0,0.0
20855.0,0.621369004249573,77.16741943359379,503.54795409050496,1.0,11.0,2.0,1.0,1738.65485072337,1157.8169054283749,11.9684121479885,2.911475400858875,2133.1550575993,8414.263251761626,582.1047863323965,1382.52633192856,14.654991708790899,14.878164171361298,17.91976784462465,268.893370100337,273.876433278515,11.83143732297185,2684.824545726665,286.7816055272405,50.7061936034141,2165.6829160232046,192.762048860111,192.77507079482598,22.280305237638853,13.368183142583302,181.2515371566485,191.84805740571647,19.788594145705297,9.061215874026711,30.864197341188948,40.5459424872808,0.0,0.0,0.0,0.0,-0.0002480053013604,-0.0007926811446515,0.0,0.0,0.0,0.0
22724.0,0.6586650013923651,78.3099899291992,503.1003906797702,1.0,12.0,2.0,1.0,1755.6000550778601,1177.04517347627,11.740052412591849,3.1353617431836347,2139.2766731007623,8467.846000301712,586.5933046493905,1399.3751660106625,14.726008046837599,14.950261976484875,17.99720861755418,279.07263853333524,283.6384580675672,11.5174754229506,2708.5998677523176,297.003621013159,52.83269909528557,2134.683756287655,195.92560634337923,195.9215920322765,22.651988058812698,13.591192835287575,184.38755637993324,195.16345959375548,19.639501141963375,9.064206295940803,30.321756897095952,40.752958316991446,0.0,0.0,0.0,0.0,-0.0002672110190814,-0.0008131376186484,0.0,0.0,0.0,0.0
23992.0,0.664712965488434,77.43109130859379,504.502041774675,1.0,13.0,2.0,1.0,1720.02573409365,1151.9708130724625,11.515388423375574,2.7700062452127274,2128.507792944655,8369.973901471225,576.737687467374,1368.454362479825,14.375728183621774,14.594647902154074,17.09421195295755,252.315153859346,256.45831673350574,11.6489095355364,2658.2615256369627,268.54274003508397,47.75240426637165,2065.51345292219,180.0498972900665,180.04872273678976,20.777005373283302,12.466203223969973,169.0867480040175,178.98921549570002,20.235125698373547,8.999624730290623,30.6158814958134,40.266792266919325,0.0,0.0,0.0,0.0,-0.0002875088509005,-0.0008352532913747,0.0,0.0,0.0,0.0
