alt,Mach,TRA,T2,unit,cycle,Fc,hs,T48,T50,P50,Wf,Nf,Nc,T24,T30,P15,P21,P24,Ps30,P40,P2,T40,P30,P45,W21,W22,W25,W31,W32,W48,W50,SmFan,SmLPC,SmHPC,phi,fan_eff_mod,fan_flow_mod,LPC_eff_mod,LPC_flow_mod,HPC_eff_mod,HPC_flow_mod,HPT_eff_mod,HPT_flow_mod,LPT_eff_mod,LPT_flow_mod
22981.0,0.5681025087833408,78.3978805541992,503.86510562455175,1.0,1.0,2.0,1.0,1724.3285677712745,1154.777258440859,12.374193976349481,2.7434362580247402,2139.0977911787145,8361.934016175064,576.4218422134359,1366.297806411279,14.771417532447614,14.996347890740259,17.804800579354463,260.4133266305906,265.3408257797827,11.95712682692055,2665.846458607675,277.9196090396875,48.93954611614319,2087.6928191415927,191.9112731975475,191.91306494254053,22.178480796337574,13.307088477802576,180.1344617639745,190.69205032867376,19.359175159665575,9.47372199970019,33.081285628862055,40.483235561829844,-0.0004951548302059,-0.0005149075606858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20973.25,0.6358117610216141,80.7709121704102,503.42852970475633,1.0,2.0,2.0,1.0,1753.9885375399929,1168.277944107113,11.945560712904776,2.968101194528809,2161.8233426642896,8435.096841363202,583.6975802807837,1389.5458243159,14.929699558200952,15.148719601311617,18.688683449029625,270.3001571603085,274.9217905702536,11.510954545365262,2707.3217157173626,287.8385624659045,50.88238416762065,2167.323207911165,193.88700284005523,193.88668010153225,22.411614086993573,13.4469684521961,182.3693715993005,193.026579153594,20.2983739983235,9.097782080216877,29.61010686553145,40.914774879875274,-0.0004813208683572,-0.0005046372246245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14908.0,0.55358099937439,73.3881530761719,507.257723405279,1.0,3.0,2.0,1.0,1803.2290051804493,1203.671716050206,12.45341367820772,3.5086630181631846,2163.7977471421696,8557.032337504274,595.1881251108596,1427.4342619522413,15.649186556208345,15.886540103318596,19.057746135896952,303.02123662865586,307.7376358722576,12.212949679785451,2776.39336997187,322.200771252211,57.4473928608712,2268.1924144372697,209.966904181194,209.96890592021302,24.311327011825103,14.586796207095098,197.99837075175301,209.546955149435,19.6795633108771,9.402162023735501,31.592376798231502,41.6901126816541,-0.0004748393643677,-0.0005041998156312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16249.0,0.5694569945335389,59.7651977539063,507.4077593456918,1.0,4.0,2.0,1.0,1639.3672821551463,1145.1602160711027,11.831664235297515,2.8071002624263897,1970.5152636104108,8302.971959226463,582.4291345976758,1349.0615913210115,15.109726424269896,15.340584283810678,18.27827797651781,267.10951031488224,272.12518360861134,11.973205977571029,2539.8843245919775,284.92352691696124,50.23293867752187,2183.734281445865,194.46766983228827,194.46812050901448,22.48029673512735,13.4881780410764,182.64241472385075,193.33877689115775,20.170025685228726,8.335584255694078,29.6453311030645,37.8883677500249,-0.0004743918282984,-0.0005119470848185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23788.0,0.642789006233215,79.4525604248047,505.68304511232776,1.0,5.0,2.0,1.0,1726.870222090903,1162.1500905588637,12.375613228581559,2.984781328639884,2146.109322605167,8375.821598510585,585.7514713769594,1370.142451911931,15.556167705366917,15.790630633000413,18.383180602317495,277.9388061004542,282.92551836008585,11.878205200639146,2668.5516317629026,296.3486806461698,52.610047191934825,2188.2966366687797,196.30395323353173,196.30004619267825,22.696692956510077,13.618015773906048,184.58925447084275,195.390215680543,19.940331301006005,9.332666013146845,30.502204554189476,40.51526601820338,-0.0004787753107236,-0.0005262250212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23994.0,0.6530579924583441,78.0463180541992,493.39592021054045,1.0,6.0,2.0,1.0,1722.5615563702645,1140.1272325728894,10.50370158135053,2.5526414412223764,2142.84228638049,8350.995069499346,570.714641828614,1362.9217832862907,13.43539079956215,13.645263528540632,16.132758304172498,237.30686226933392,241.71292103716877,10.336235110795734,2662.47365462951,253.107166692189,44.71285473933045,1987.8139605907627,175.1744829075135,175.17962054530898,20.201842676914573,12.121105606148749,164.01180551955298,173.65539546028674,19.530905005260173,9.823207247062149,28.79506578923065,40.593379118904075,-0.0004869343025101,-0.0005454150909821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21029.0,0.628298997879028,76.64007568359379,509.74915774967997,1.0,7.0,2.0,1.0,1739.9242443523854,1171.779449676182,12.805925080776367,3.0705193434079274,2133.481899524881,8418.421603134058,590.3358391205609,1383.970467041625,15.848955711096684,16.086590705351853,19.3285092516167,288.9105576012194,294.46188946881875,12.55008952789679,2686.77678591502,308.343116627019,54.27826124407021,2270.64529111858,207.93739489726602,207.93169031675598,24.070680918666802,14.4424085512001,195.705283341361,207.155739233423,20.2589943947541,9.04524736512528,31.1398422343412,40.548127582450704,-0.000497988430357,-0.0005679747035661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25417.25,0.657027006149292,81.1224670410156,506.8295334214093,1.0,8.0,2.0,1.0,1724.952560975733,1170.6753167652707,12.366500733578171,3.043741992203891,2137.169716665275,8404.504474850388,585.7844225420905,1379.386354100005,15.309604330128904,15.54218633093147,18.54135892967346,282.47605800213137,287.53438236440945,12.329330841601067,2665.024742895745,301.0291900800335,53.2028322408162,2246.48158405764,202.314681740609,202.3127517093245,23.406943795664002,14.044166277398425,190.50294280129623,201.62493641564998,18.9834462375494,9.341141550819804,30.039669612358697,40.39197576837998,-0.0005112551760455,-0.0005924758210017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21709.0,0.635039985179901,79.6283416748047,507.426882382191,1.0,9.0,2.0,1.0,1757.190246371117,1180.886673930335,12.145146375801987,3.212239168279743,2148.268244975333,8470.23904739599,591.7172389388733,1400.0109720283197,15.36118478457687,15.593137922070007,19.15796986180146,292.6505610226345,297.8786837878979,12.060641215170532,2711.0486862275898,311.898794815682,55.2748268028665,2313.30884332185,208.57160649335,208.571698549066,24.146281891108398,14.487769134665001,196.34897287319302,207.817679094427,19.895934516757396,9.15953886490068,30.9792189507025,40.853719029706,-0.0005262669877744,-0.000617640663943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19989.0,0.645308971405029,67.6753005981445,506.08911998197897,1.0,10.0,2.0,1.0,1656.7227864450767,1162.73736370691,12.198380005330735,2.934042095091799,2037.9700867672498,8310.88059759663,581.9418507240148,1350.8592619526848,15.148620639962424,15.380376235217767,18.395605329780683,268.93319978980117,273.8617523616066,12.046176994568462,2565.83958320076,286.777360406723,50.6322824400885,2212.24318936302,195.31044272921298,195.303363366893,22.5789597977143,13.5473758786286,183.480144280457,194.22542558208,20.1436611346059,8.94482391938278,30.371931495775105,38.6322007658896,-0.0005427823126173,-0.0006423735376314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
